1;LEITUNGSSTRANG
2;V1;12E_970_000_K;L0L;3727 (g);~;CU: 1496 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;327006;V.58..KZL_XA.X4.2_2_1;XA.X4.2;KZL_L;2;1-64G;N_105_112_03;357_972_740_E;A53;SP_KZL;1;1-53J;-;-;N_037_007_5;-;-;1876;GR/BL;0,5;V.58..KZL;x;-;-;327006
3;327007;V.58..KZL_XA.X5.2_2_1;XA.X5.2;KZL_R;2;1-66J;N_105_112_03;357_972_740_E;A53;SP_KZL;1;1-53J;-;-;N_037_007_5;-;-;1876;GR/BL;0,5;V.58..KZL;x;-;-;327007
3;327008;V.58..KZL_XA.X4.2._1_2_1;XA.X4.2._1;KZL_L_1;2;1-60F;N_105_112_03;357_972_740_E;A53;SP_KZL;1;1-53J;-;-;N_037_007_5;-;-;1876;GR/BL;0,5;V.58..KZL;-;x;-;327008
3;327009;V.58..KZL_XA.X5.2._1_2_1;XA.X5.2._1;KZL_R_1;2;1-63F;N_105_112_03;357_972_740_E;A53;SP_KZL;1;1-53J;-;-;N_037_007_5;-;-;1878;GR/BL;0,5;V.58..KZL;-;x;-;327009
3;327010;V.30A..SA_D1_P1_1_2;P1;SP_30_02;1;1-31H;-;-;XA.SC.1;SITR;3B;1-30H;N_906_845_01;-;N_037_033_3;-;-;178;RT;1,5;V.30A..SA_D1;-;x;-;327010
3;327011;V.30A..SC_F03_XA.SC.1_3A_1;XA.SC.1;SITR;3A;1-30H;N_906_843_01;-;XA.R246.1;KS_RVC_A;1;1-61H;N_103_360_03;357_972_740_E;N_037_093_1;-;-;4586;RT/GE;0,35;V.30A..SC_F03;-;x;-;327011
3;327012;M.31..BM_K-M8_A1_82_1_1;82;SP_MB_8_1;1;1-41D;-;-;XA.R246.1;KS_RVC_A;2;1-61H;N_103_361_02;357_972_740_E;N_037_008_8;-;-;5385;BR;0,5;M.31..BM_K-M8_A1;-;x;-;327012
3;327013;V.RFL.._U14_1_1;U14;SP_RFL;1;1-35C;-;-;XA.R246.1;KS_RVC_A;4;1-61H;N_103_360_03;357_972_740_E;N_037_099_5;-;-;5117;SW/BL;0,35;V.RFL..;-;x;-;327013
3;327014;X.RV_FBASI.._B224_1_1;B224;SP_RVC_SIG;1;1-39B;-;-;XB.R246.1;KS_RVC_B;1;1-61G;-;-;ZSB_KT_RVC;SL327001;1-Signal;5265;ND;0,37;X.RV_FBASI..;-;x;-;327014
3;327015;X.RV_FBASS.._B225_1_1;B225;SP_RVC_GND;1;1-39B;-;-;XB.R246.1;KS_RVC_B;2;1-61G;-;-;ZSB_KT_RVC;SL327001;2-Schirm;5265;SW;0,5;X.RV_FBASS..;-;x;-;327015
3;327016;X.RV_FBASI.._XB.R.5_6_1;XB.R.5;RAD_B1;6;1-39B;N_907_647_01;-;B224;SP_RVC_SIG;1;1-39B;-;-;N_037_090_0;-;-;100;WS;0,35;X.RV_FBASI..;-;x;-;327016
3;327017;X.RV_FBASS.._XB.R.5_12_1;XB.R.5;RAD_B1;12;1-39B;N_907_647_01;-;B225;SP_RVC_GND;1;1-39B;-;-;N_037_098_8;-;-;100;BR;0,35;X.RV_FBASS..;-;x;-;327017
3;327018;M.31..MB_K-M12_A1_260_1_6;260;SP_31H;1;1-55J;-;-;XA.X.1;KZL_SE;1;1-64G;5P0_972_564;5P0_972_740;N_037_008_8;-;-;1745;BR;0,5;M.31..MB_K-M12_A1;-;-;x;327018
3;327019;V.58..KZL_XA.X.1_2_1;XA.X.1;KZL_SE;2;1-64G;5P0_972_564;5P0_972_740;XB.J519.3;BCM_B;7;1-32G;N_105_112_01;-;N_037_007_5;-;-;5098;GR/BL;0,5;V.58..KZL;-;-;x;327019
1;LTGS.E-ANTRIEB
2;V1;12E_970_350_F;L0L;1227 (g);;CU: 703 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;350001;M.31..MB_K-M6_A1_157_1_3;157;SP_31A6_2_S;1;1-13H;-;-;TML.2AG1;KS_MOVO1;7;1-12G;N_105_115_03;357_972_741_A;N_037_038_8;-;-;275;BR;1,5;M.31..MB_K-M6_A1;x;350001
3;350002;V.30A..SA_J5_XJ.SA.4_5_1;XJ.SA.4;HSB;5;1-19G;N_907_326_02;357_972_742;A52;SP_30_J5;1;1-38F;-;-;N_037_003_1;-;-;996;RT/GE;0,5;V.30A..SA_J5;x;350002
3;350003;V.30A..SA_J5_XB.J519.3_59_1;XB.J519.3;BCM_B;59;1-32G;N_907_649_01;-;A52;SP_30_J5;1;1-38F;-;-;N_037_003_1;-;-;441;RT/GE;0,5;V.30A..SA_J5;x;350003
3;350004;M.31..MB_K-M7_C1_136_1_3;136;SP_31C7_2;1;1-35F;-;-;XA.E313.1;WH_E;1;1-42E;N_907_649_01;-;N_037_008_8;-;-;1055;BR;0,5;M.31..MB_K-M7_C1;x;350004
3;350005;S.ZSS.._A109_1_1;A109;SP_P_E;1;1-33G;-;-;XA.E313.1;WH_E;2;1-42E;N_907_649_01;-;N_037_007_5;-;-;1311;GR/BL;0,5;S.ZSS..;x;350005
3;350006;V.58d..BCM_B4_XA.E313.1_5_1;XA.E313.1;WH_E;5;1-42E;N_907_647_01;-;A19;SP_58_1;1;1-37D;-;-;N_037_097_5;-;-;704;GR/BL;0,35;V.58d..BCM_B4;x;350006
3;350007;V.15A..SC_F08_B135_1_3;B135;SP_15_WH_E;1;1-38F;-;-;XA.E313.1;WH_E;9;1-42E;N_907_649_01;-;N_037_009_5;-;-;1335;SW/BL;0,5;V.15A..SC_F08;x;350007
3;350008;V.30A..SD_F08_A1_1_1;A1;SP_30A_LM_E;1;1-36F;-;-;XA.E313.1;WH_E;10;1-42E;N_907_649_01;-;N_037_003_1;-;-;1196;RT/GE;0,5;V.30A..SD_F08;x;350008
3;350009M;D.LIN_BUS..Energie_XB.J519.3_37_1;XB.J519.3;BCM_B;37;1-32G;N_907_649_01;-;A209;SP_LIN_G;1;1-26F;-;-;N_037_005_5;-;-;342;BL;0,5;D.LIN_BUS..Energie;x;350009M
3;350009N;D.LIN_BUS..Energie_A209_1_1;A209;SP_LIN_G;1;1-26F;-;-;XC.J367.1;BDM;1;1-17E;N_105_975_02;3B0_972_742_C;N_037_005_5;-;-;1516;BL;0,5;D.LIN_BUS..Energie;x;350009N
3;350010;V.30A..SA_J5_A52_1_1;A52;SP_30_J5;1;1-38F;-;-;XC.J367.1;BDM;2;1-17E;N_105_975_02;3B0_972_742_C;N_037_003_1;-;-;1721;RT/GE;0,5;V.30A..SA_J5;x;350010
3;350011;V.87..HR_B127_1_2;B127;SP_87_06;1;1-33G;-;-;XA.SC.1;SITR;31B;1-30H;N_906_845_01;-;N_037_033_6;-;-;199;RT/GN;1,5;V.87..HR;x;350011
3;350013;S.Haube.._XA.F266.1_1_1;XA.F266.1;FHS;1;1-18B;N_105_112_03;357_972_740_E;XA.J519.3;BCM_A;27;1-29F;N_907_649_01;-;N_037_005_7;-;-;2249;BL/GR;0,5;S.Haube..;x;350013
3;350014;M.31..MB_K-M3_A1_XA.F266.1_2_1;XA.F266.1;FHS;2;1-18B;N_105_112_03;357_972_740_E;119;SP_31JA_S;1;1-21C;-;-;N_037_008_8;-;-;661;BR;0,5;M.31..MB_K-M3_A1;x;350014
3;350015;V.87..HR_B127_1_1;B127;SP_87_06;1;1-33G;-;-;XA.SC.1;SITR;42B;1-30H;N_907_327_01;-;N_037_033_6;-;-;199;RT/GN;1,5;V.87..HR;x;350015
3;350016;V.30A..SD_F02_XA.VX70.1_1_1;XA.VX70.1;AS_E;1;1-19A;N_105_115_03;357_972_741_B;XA.SD.1;SITR_3;2A;1-37E;N_907_327_01;-;N_037_043_1;-;-;2313;RT/GE;2,5;V.30A..SD_F02;x;350016
3;350017;V.30A..SD_F08_XA.SD.1_8A_1;XA.SD.1;SITR_3;8A;1-37E;N_907_326_01;-;A1;SP_30A_LM_E;1;1-36F;-;-;N_037_003_1;-;-;316;RT/GE;0,5;V.30A..SD_F08;x;350017
3;350018;S.BLS.._B633_1_1;B633;SP_BLS_S;1;1-15G;-;-;XA.J519.3;BCM_A;43;1-29F;N_907_649_01;-;N_037_009_3;-;-;1241;SW/RT;0,5;S.BLS..;x;350018
3;350025;M.31..MB_K-M7_E1_TML.2AG1_4_1;TML.2AG1;KS_MOVO1;4;1-12G;N_105_112_03;357_972_740_E;L78;SP_31_LIN_K;1;1-38F;-;-;N_037_008_8;-;-;1372;BR;0,5;M.31..MB_K-M7_E1;x;350025
3;350026;M.31..MB_K-M6_C1_XC.671.1_1_1;XC.671.1;MB_6_3;1;1-11H;6Q0_971_859_C;-;85;SP_31_MSG_S;1;1-9H;-;-;N_037_048_8;-;-;383;BR;2,5;M.31..MB_K-M6_C1;x;350026
3;350027;S.ZSS.._TML.2AG1_13_1;TML.2AG1;KS_MOVO1;13;1-12G;N_105_112_03;357_972_740_E;A109;SP_P_E;1;1-33G;-;-;N_037_007_5;-;-;1328;GR/BL;0,5;S.ZSS..;x;350027
3;350028;V.30A..SC_F07_XA.SC.1_7A_1;XA.SC.1;SITR;7A;1-30H;N_906_844_01;-;TML.2AG1;KS_MOVO1;2;1-12G;N_105_112_03;357_972_740_D;N_037_013_6;-;-;1510;RT/GN;0,75;V.30A..SC_F07;x;350028
3;350029;V.30A..SC_F18_XA.SC.1_18A_1;XA.SC.1;SITR;18A;1-30H;N_906_844_01;-;TML.2AG1;KS_MOVO1;1;1-12G;N_105_112_03;357_972_740_F;N_037_023_1;-;-;1510;RT/GE;1;V.30A..SC_F18;x;350029
3;350030;V.15A..SC_F08_B135_1_1;B135;SP_15_WH_E;1;1-38F;-;-;XA.SC.1;SITR;8A;1-30H;N_906_844_01;-;N_037_009_5;-;-;525;SW/BL;0,5;V.15A..SC_F08;x;350030
3;350031;V.15A..SC_F08_B135_1_2;B135;SP_15_WH_E;1;1-38F;-;-;TML.2AG1;KS_MOVO1;3;1-12G;N_105_112_03;357_972_740_E;N_037_009_5;-;-;1352;SW/BL;0,5;V.15A..SC_F08;x;350031
3;350032;V.87A..SC_F42_XA.SC.1_42A_1;XA.SC.1;SITR;42A;1-30H;N_907_327_01;-;TML.2AG1;KS_MOVO1;5;1-12G;N_105_115_03;357_972_741_A;N_037_039_4;-;-;1510;SW/VI;1,5;V.87A..SC_F42;x;350032
3;350033;V.30A..SC_F26_XA.J271.1_1_1;XA.J271.1;R_KL87;1;1-32H;N_105_116_01;-;493;SP_30A_KI;1;1-36G;-;-;N_037_093_1;-;-;350;RT/GE;0,35;V.30A..SC_F26;x;350033
3;350034;V.30A..SA_D1_XA.J271.1_3_1;XA.J271.1;R_KL87;3;1-32H;N_105_120_01;-;P2;SP_30_11;1;1-35F;-;-;N_037_063_3;-;-;190;RT;6;V.30A..SA_D1;x;350034
3;350035;V.87A..SC_F40_B352_1_1;B352;SP_87SGM_S;1;1-10H;-;-;XA.SC.1;SITR;40A;1-30H;N_907_326_01;-;N_037_025_1;-;-;1621;BL/GE;1;V.87A..SC_F40;x;350035
3;350036;V.87..HR_B127_1_3;B127;SP_87_06;1;1-33G;-;-;XA.SC.1;SITR;40B;1-30H;N_907_327_01;-;N_037_033_6;-;-;199;RT/GN;1,5;V.87..HR;x;350036
3;350037;V.87..HR_XA.J271.1_5_1;XA.J271.1;R_KL87;5;1-32H;N_105_120_01;-;B127;SP_87_06;1;1-33G;-;-;N_037_063_6;-;-;153;RT/GN;6;V.87..HR;x;350037
3;350038;V.30A..SC_F26_493_1_1;493;SP_30A_KI;1;1-36G;-;-;XA.K.1;KI;32;1-36H;N_907_647_01;-;N_037_093_1;-;-;381;RT/GE;0,35;V.30A..SC_F26;x;350038
3;350039;V.74.._XA.J1125.1_1_1;XA.J1125.1;R_KL75;1;1-33H;N_105_116_01;-;XA.J519.3;BCM_A;54;1-29F;N_907_647_01;-;N_037_093_9;-;-;343;RT/SW;0,35;V.74..;x;350039
3;350040;V.30A..SA_D1_507_1_2;507;SP_30_03;1;1-30H;-;-;XA.SC.1;SITR;44B;1-30H;N_907_327_01;-;N_037_033_3;-;-;113;RT;1,5;V.30A..SA_D1;x;350040
3;350041;V.30A..SD_F06_XA.SD.1_6A_1;XA.SD.1;SITR_3;6A;1-37E;N_907_326_01;-;TML.1AH1;KS_MOVO2;7;1-13G;N_103_358_02;357_972_740_F;N_037_023_1;-;-;1464;RT/GE;1;V.30A..SD_F06;x;350041
3;350042;M.31..MB_K-M3_B1_XB.13.1_1_1;XB.13.1;MB_3_2;1;1-18A;6Q0_971_859_C;-;XA.VX70.1;AS_E;4;1-19A;N_105_115_03;357_972_741_B;N_037_048_8;-;-;210;BR;2,5;M.31..MB_K-M3_B1;x;350042
3;350043;M.31..MB_K-M6_A1_157_1_2;157;SP_31A6_2_S;1;1-13H;-;-;XC.J539.1;EBKV_C_E;1;1-18E;N_105_112_04;357_972_740_E;N_037_008_8;-;-;889;BR;0,5;M.31..MB_K-M6_A1;x;350043
3;350044;S.Warnl.._XC.J539.1_2_1;XC.J539.1;EBKV_C_E;2;1-18E;N_105_112_04;357_972_740_E;XA.K.1;KI;26;1-36H;N_907_649_01;-;N_037_008_4;-;-;2174;BR/VI;0,5;S.Warnl..;x;350044
3;350045;V.30A..SA_H1_XA.J539.1_1_1;XA.J539.1;EBKV_A_E;1;1-16D;N_105_119_02;357_972_742_E;XH.SA.4;HSB_H1;1;1-19G;N_105_109_01;-;N_037_053_1;-;-;1113;RT/GE;4;V.30A..SA_H1;x;350045
3;350046;S.10..PTS_V_XA.J539.1_2_1;XA.J539.1;EBKV_A_E;2;1-16D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;1;1-15D;N_907_649_02;3B0_972_742_C;N_037_009_5;-;-;150;SW/BL;0,5;S.10..PTS_V;x;350046
3;350047;S.10..PTS_GND_XA.J539.1_8_1;XA.J539.1;EBKV_A_E;8;1-16D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;3;1-15D;N_907_649_02;3B0_972_742_C;N_037_008_8;-;-;150;BR;0,5;S.10..PTS_GND;x;350047
3;350048;M.31..MB_K-M16_A1_XA.673.1_1_1;XA.673.1;MB_16_1;1;1-14H;6Q0_971_859;-;XA.J539.1;EBKV_A_E;9;1-16D;N_105_119_02;357_972_742_E;N_037_058_8;-;-;660;BR;4;M.31..MB_K-M16_A1;x;350048
3;350049;V.30A..SA_J2_XA.J539.1_17_1;XA.J539.1;EBKV_A_E;17;1-16D;N_105_114_03;357_972_741;XJ.SA.4;HSB;2;1-19G;N_907_326_02;357_972_742;N_037_003_6;-;-;1003;RT/GN;0,5;V.30A..SA_J2;x;350049
3;350050;V.15A..SC_F08_B135_1_4;B135;SP_15_WH_E;1;1-38F;-;-;XA.J539.1;EBKV_A_E;20;1-16D;N_105_112_03;357_972_740_E;N_037_009_5;-;-;1592;SW/BL;0,5;V.15A..SC_F08;x;350050
3;350051;S.10..PTS_CH1_XA.J539.1_22_1;XA.J539.1;EBKV_A_E;22;1-16D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;2;1-15D;N_907_649_02;3B0_972_742_C;N_037_005_8;-;-;150;BL/BR;0,5;S.10..PTS_CH1;x;350051
3;350052;S.10..PTS_CH2_XA.J539.1_23_1;XA.J539.1;EBKV_A_E;23;1-16D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;4;1-15D;N_907_649_02;3B0_972_742_C;N_037_001_7;-;-;150;GE/GR;0,5;S.10..PTS_CH2;x;350052
3;350053;S.BLS.._B633_1_2;B633;SP_BLS_S;1;1-15G;-;-;XA.J539.1;EBKV_A_E;24;1-16D;N_105_112_03;357_972_740_E;N_037_009_3;-;-;410;SW/RT;0,5;S.BLS..;x;350053
3;350061;M.31..MB_K-M6_C1_XB.J623.3_1_1;XB.J623.3;SGMB_E;1;1-8G;N_105_114_03;357_972_741;85;SP_31_MSG_S;1;1-9H;-;-;N_037_028_8;-;-;264;BR;1;M.31..MB_K-M6_C1;x;350061
3;350062;M.31..MB_K-M6_C1_XB.J623.3_2_1;XB.J623.3;SGMB_E;2;1-8G;N_105_114_03;357_972_741;85;SP_31_MSG_S;1;1-9H;-;-;N_037_028_8;-;-;264;BR;1;M.31..MB_K-M6_C1;x;350062
3;350063;V.87A..SC_F40_XB.J623.3_3_1;XB.J623.3;SGMB_E;3;1-8G;N_105_114_03;357_972_741;B352;SP_87SGM_S;1;1-10H;-;-;N_037_025_1;-;-;398;BL/GE;1;V.87A..SC_F40;x;350063
3;350064;M.31..MB_K-M6_C1_XB.J623.3_4_1;XB.J623.3;SGMB_E;4;1-8G;N_105_114_03;357_972_741;85;SP_31_MSG_S;1;1-9H;-;-;N_037_028_8;-;-;264;BR;1;M.31..MB_K-M6_C1;x;350064
3;350065;V.87A..SC_F40_XB.J623.3_5_1;XB.J623.3;SGMB_E;5;1-8G;N_105_114_03;357_972_741;B352;SP_87SGM_S;1;1-10H;-;-;N_037_025_1;-;-;398;BL/GE;1;V.87A..SC_F40;x;350065
3;350066;V.87A..SC_F40_XB.J623.3_6_1;XB.J623.3;SGMB_E;6;1-8G;N_105_114_03;357_972_741;B352;SP_87SGM_S;1;1-10H;-;-;N_037_025_1;-;-;398;BL/GE;1;V.87A..SC_F40;x;350066
3;350067;M.PWG_RM2.._XA.GX2.1_5_1;XA.GX2.1;GPM_E;5;1-31E;N_105_111_04;357_972_740_E;XB.J623.3;SGMB_E;32;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_4;-;-;2366;BR/VI;0,35;M.PWG_RM2..;x;350067
3;350068;M.PWG_RM1.._XA.GX2.1_3_1;XA.GX2.1;GPM_E;3;1-31E;N_105_111_04;357_972_740_E;XB.J623.3;SGMB_E;34;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_5;-;-;2366;BR/BL;0,35;M.PWG_RM1..;x;350068
3;350069;S.PWG_S1.._XA.GX2.1_4_1;XA.GX2.1;GPM_E;4;1-31E;N_105_111_04;357_972_740_E;XB.J623.3;SGMB_E;35;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_6;-;-;2366;BR/GN;0,35;S.PWG_S1..;x;350069
3;350073;S.50_ZAS.._XB.J623.3_44_1;XB.J623.3;SGMB_E;44;1-8G;N_107_108_03;BLOC_SEAL_063_FLR;B3;SP_50;1;1-33G;-;-;N_037_013_9;-;-;1859;RT/SW;0,75;S.50_ZAS..;x;350073
3;350074;S.BLS.._XB.J623.3_62_1;XB.J623.3;SGMB_E;62;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;B633;SP_BLS_S;1;1-15G;-;-;N_037_099_3;-;-;940;SW/RT;0,35;S.BLS..;x;350074
3;350075;V.PWG_5V1.._XA.GX2.1_2_1;XA.GX2.1;GPM_E;2;1-31E;N_105_111_04;357_972_740_E;XB.J623.3;SGMB_E;64;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_099_3;-;-;2366;SW/RT;0,35;V.PWG_5V1..;x;350075
3;350076;V.PWG_5V2.._XA.GX2.1_1_1;XA.GX2.1;GPM_E;1;1-31E;N_105_111_04;357_972_740_E;XB.J623.3;SGMB_E;66;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_099_1;-;-;2366;SW/GE;0,35;V.PWG_5V2..;x;350076
3;350079;D.CAN_A_L.._XB.J623.3_67_1;XB.J623.3;SGMB_E;67;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;E124;SP_CANLA2;1;1-38F;-;-;N_901_916_03;SL350001;2-or/br;1771;OR/BR;0,35;D.CAN_A_L..;x;350079
3;350080;D.CAN_A_H.._XB.J623.3_68_1;XB.J623.3;SGMB_E;68;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;E123;SP_CANHA1;1;1-38F;-;-;N_901_916_03;SL350001;1-or/sw;1815;OR/SW;0,35;D.CAN_A_H..;x;350080
3;350081;S.ANF_HR.._XB.J623.3_69_1;XB.J623.3;SGMB_E;69;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;XA.J271.1;R_KL87;2;1-32H;N_105_116_01;-;N_037_096_0;-;-;1868;GN/WS;0,35;S.ANF_HR..;x;350081
3;350082;S.PWG_S2.._XA.GX2.1_6_1;XA.GX2.1;GPM_E;6;1-31E;N_105_111_04;357_972_740_E;XB.J623.3;SGMB_E;76;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_3;-;-;2366;BR/RT;0,35;S.PWG_S2..;x;350082
3;350084;V.15A..SC_F01_XB.J623.3_87_1;XB.J623.3;SGMB_E;87;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;E23;SP_15A_MSG;1;1-36G;-;-;N_037_099_5;-;-;1738;SW/BL;0,35;V.15A..SC_F01;x;350084
3;350085;D.CANL..HYB_XB.J623.3_89_1;XB.J623.3;SGMB_E;89;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;B777;SP_CANLH_E;1;1-36D;-;-;N_901_916_26;SL350002;2-br;1998;BR;0,35;D.CANL..HYB;x;350085
3;350086;D.CANH..HYB_XB.J623.3_90_1;XB.J623.3;SGMB_E;90;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;B776;SP_CANHH_E;1;1-36D;-;-;N_901_916_26;SL350002;1-or;2034;OR;0,35;D.CANH..HYB;x;350086
3;350087;V.30A..SC_F23_XB.J623.3_92_1;XB.J623.3;SGMB_E;92;1-8G;N_105_469_01;BLOC_SEAL_063_FLR;XA.SC.1;SITR;23A;1-30H;N_906_843_01;-;N_037_093_1;-;-;1979;RT/GE;0,35;V.30A..SC_F23;x;350087
3;350088;D.CANH..HYB_B776_1_2;B776;SP_CANHH_E;1;1-36D;-;-;XA.E313.1;WH_E;7;1-42E;N_907_647_01;-;N_901_916_26;SL350003;1-or;773;OR;0,35;D.CANH..HYB;x;350088
3;350089;D.CANL..HYB_B777_1_2;B777;SP_CANLH_E;1;1-36D;-;-;XA.E313.1;WH_E;8;1-42E;N_907_647_01;-;N_901_916_26;SL350003;2-br;807;BR;0,35;D.CANL..HYB;x;350089
3;350094;D.CANH..HYB_B776_1_3;B776;SP_CANHH_E;1;1-36D;-;-;TML.1AH1;KS_MOVO2;11;1-13G;N_103_357_04;357_972_740_E;N_901_916_26;SL350006;1-or;1520;OR;0,35;D.CANH..HYB;x;350094
3;350095;D.CANL..HYB_B777_1_3;B777;SP_CANLH_E;1;1-36D;-;-;TML.1AH1;KS_MOVO2;12;1-13G;N_103_357_04;357_972_740_E;N_901_916_26;SL350006;2-br;1484;BR;0,35;D.CANL..HYB;x;350095
3;350096;D.CAN_A_H.._E123_1_2;E123;SP_CANHA1;1;1-38F;-;-;TML.1AH1;KS_MOVO2;13;1-13G;N_103_357_04;357_972_740_E;N_901_916_03;SL350007;1-or/sw;1301;OR/SW;0,35;D.CAN_A_H..;x;350096
3;350097;D.CAN_A_L.._E124_1_2;E124;SP_CANLA2;1;1-38F;-;-;TML.1AH1;KS_MOVO2;14;1-13G;N_103_357_04;357_972_740_E;N_901_916_03;SL350007;2-or/br;1256;OR/BR;0,35;D.CAN_A_L..;x;350097
3;350098;D.CAN_EBKV_H.._XA.J539.1_18_1;XA.J539.1;EBKV_A_E;18;1-16D;N_105_111_03;357_972_740_E;XA.VX70.1;AS_E;2;1-19A;N_105_113_03;357_972_741;N_901_916_23;SL350008;1-or;2796;OR;0,35;D.CAN_EBKV_H..;x;350098
3;350099;D.CAN_EBKV_L.._XA.J539.1_10_1;XA.J539.1;EBKV_A_E;10;1-16D;N_105_111_03;357_972_740_E;XA.VX70.1;AS_E;3;1-19A;N_105_113_03;357_972_741;N_901_916_23;SL350008;2-vi;2796;VI;0,35;D.CAN_EBKV_L..;x;350099
3;350100;D.CAN_A_H.._E123_1_1;E123;SP_CANHA1;1;1-38F;-;-;XA.J539.1;EBKV_A_E;25;1-16D;N_105_111_03;357_972_740_E;N_901_916_03;SL350009;1-or/sw;1585;OR/SW;0,35;D.CAN_A_H..;x;350100
3;350101;D.CAN_A_L.._E124_1_1;E124;SP_CANLA2;1;1-38F;-;-;XA.J539.1;EBKV_A_E;16;1-16D;N_105_111_03;357_972_740_E;N_901_916_03;SL350009;2-or/br;1541;OR/BR;0,35;D.CAN_A_L..;x;350101
3;350107;H.HV-Pilot..SYS044.8_XA.AX2.2._1_4_1;XA.AX2.2._1;BAT1_1;4;1-11A;N_105_111_03;357_972_740_E;TML.1AH1;KS_MOVO2;10;1-13G;N_103_357_04;357_972_740_E;N_037_099_6;-;-;1510;SW/GN;0,35;H.HV-Pilot..SYS044.8;x;350107
3;350108;V.30A..SYS044.4_XA.AX2.2._1_6_1;XA.AX2.2._1;BAT1_1;6;1-11A;N_105_114_03;357_972_741;TML.1AH1;KS_MOVO2;8;1-13G;N_103_358_02;357_972_740_F;N_037_023_6;-;-;1510;RT/GN;1;V.30A..SYS044.4;x;350108
3;350109;V.15A..SC_F02_XA.AX2.2._1_8_1;XA.AX2.2._1;BAT1_1;8;1-11A;N_105_114_03;357_972_741;B444;SP_15A_VK;1;1-35E;-;-;N_037_009_5;-;-;2373;SW/BL;0,5;V.15A..SC_F02;x;350109
3;350110;M.31..MB_K-M6_A1_157_1_1;157;SP_31A6_2_S;1;1-13H;-;-;XA.AX2.2._1;BAT1_1;9;1-11A;N_105_114_03;357_972_741;N_037_028_8;-;-;1299;BR;1;M.31..MB_K-M6_A1;x;350110
3;350111;V.30A..SC_F44_XA.SC.1_44A_1;XA.SC.1;SITR;44A;1-30H;N_907_326_01;-;XA.AX2.2._1;BAT1_1;10;1-11A;N_105_114_03;357_972_741;N_037_003_1;-;-;2444;RT/GE;0,5;V.30A..SC_F44;x;350111
3;350112;H.HV-Pilot..AX2_A11_XA.AX2.2._1_11_1;XA.AX2.2._1;BAT1_1;11;1-11A;N_105_111_03;357_972_740_E;TML.1AH1;KS_MOVO2;9;1-13G;N_103_357_04;357_972_740_E;N_037_099_5;-;-;1510;SW/BL;0,35;H.HV-Pilot..AX2_A11;x;350112
3;350113;D.CAN_A_H.._E123_1_3;E123;SP_CANHA1;1;1-38F;-;-;XA.AX2.2._1;BAT1_1;1;1-11A;N_105_111_03;357_972_740_E;N_901_916_03;SL350012;1-or/sw;2280;OR/SW;0,35;D.CAN_A_H..;x;350113
3;350114;D.CAN_A_L.._E124_1_3;E124;SP_CANLA2;1;1-38F;-;-;XA.AX2.2._1;BAT1_1;2;1-11A;N_105_111_03;357_972_740_E;N_901_916_03;SL350012;2-or/br;2235;OR/BR;0,35;D.CAN_A_L..;x;350114
3;350115;D.CANH..HYB_B776_1_1;B776;SP_CANHH_E;1;1-36D;-;-;XA.AX2.2._1;BAT1_1;13;1-11A;N_105_111_03;357_972_740_E;N_901_916_26;SL350013;1-or;2499;OR;0,35;D.CANH..HYB;x;350115
3;350116;D.CANL..HYB_B777_1_1;B777;SP_CANLH_E;1;1-36D;-;-;XA.AX2.2._1;BAT1_1;14;1-11A;N_105_111_03;357_972_740_E;N_901_916_26;SL350013;2-br;2463;BR;0,35;D.CANL..HYB;x;350116
1;LTGS.ASSISTENT
2;V1;12E_970_427;L0L+KA0+9ZX//L0L+KA1;21 (g);;CU: 0 (g);Al: 0 (g)
